no.,author,date,rating,review
104,Poolboy16,"Reviewed in the United States on April 27, 2022",5,"My primary use case for the 12900k is gaming and encoding video. Personally I could justify the higher price tag over the competing i5 and i7 because of my specific use case. Good Things: The processor is absolutely and insanely powerful. I am encoding 1080, 30fps video roughly 50% to 80% faster give or take than my previous processor which was a 11700kf! One single generation and an i9 upgrade has saved me astronomical amounts of time. As far as gaming goes… I would say is more heavily reliant on a graphics card so I won’t go into much detail on that. Overall this processor is wonderful and deserves its 5 stars. Not so good things: I didn’t take a star off for this because it isn’t really a problem rather just the way the processor is designed. It uses a metric ton of power, I’m talking 241 watts during my normal video encoding sessions. Which in turn generates a space heater worth of heat. One of those things “great power comes great responsibility”. I am telling you this because you NEED TO HAVE AN INCREDIBLE COOLER. I am currently using a Noctua NH-D15 and it’s okay. I would recommend it to anyone that prefers air cooling but nothing less. If you choose a cooler that is less you will regret it. I would venture to say you need the cooler I have mentioned or 280mm and above AIO to even keep it from thermal throttling at heavy load. Do not underestimates this, gaming it is much more tame, still running high temperatures but better. I still would get a really great CPU Cooler or otherwise you WILL be thermal throttling like crazy. Overall this is a great CPU and although not worth it for some, can be a great processor if it is worth it. Just beware of the watts and heat. I was dumbfounded."
105,Chris H,"Reviewed in the United States on May 11, 2023",5,"This isn't the processor for everyone, but it is very fast. The individual cores aren't significantly different from those in the 13th generation i7. But if you have a need for a lot of parallel processing then this may be the processor for you. I do software development, which it doesn't help 99% of the time, gaming, which it helps a little, and occasionally transcoding large amounts of video and music. During transcoding it helps a huge amount. I have over 300GB of FLAC audio files that I ripped from my CD collection, I never buy mp3s. I wanted to have that on my phone, but I didn't want to carry it at full rate because I can't tell the difference in the car, so I transcoded it. I had done that once before and it took more than a day on a five year old Ryzen 7. This machine took around 30 minutes. 30-40 times faster. At work the optics team, which uses ray tracing software to design optical telescopes and laser focusing lenses, uses i9s in preference to Xeons. The Xeons might be faster under some circumstances, but the machines are hugely expensive, so the i9s are much better for price performance. Would I buy it again? I'd probably buy the 13th generation, but if I had any sense I'd just get the 13th gen i7."
106,D. Orders,"Reviewed in the United States on December 4, 2022",5,"Works great in my new system. I wouldn't say easy to install, but none are, I always sweat bullets when I latch down the CPU holder. But other than that stable and powerful. Here's my build, rock stable and fast as hell! Logitech G502 HERO High Performance Wired Gaming Mouse Logitech G910 Orion Spectrum RGB Wired Mechanical Gaming Keyboard External DVD Drive, USB 3.0 Portable CD/DVD +/-RW Drive/DVD Player Cooler Master SickleFlow 120 V2 ARGB 3in1 Square Frame Fan Cooler Master MasterFan SF360R ARGB 360mm All-In-One Square Frame Fan w/ 24 Independently-Controlled ARGB LEDS ASUS ROG Strix Z690-E Gaming WiFi 6E LGA 1700(Intel 12th Gen)ATX gaming motherboard Cooler Master Hyper 212 Black Edition CPU Air Coolor Cylewet 10Pcs Mainboard Computer PC Internal Speaker Buzzer Computer Case Buzzer Intel Core i9-12900K Desktop Processor 16 (8P+8E) Cores up to 5.2 GHz Unlocked SAMSUNG 870 EVO SATA III SSD 1TB 2.5” Internal Solid State Hard Drive Cooler Master MasterBox TD500 Mesh Airflow ATX Mid-Tower with Polygonal Mesh Front Panel, Crystalline Tempered Glass Corsair Vengeance DDR5 64GB (2x32GB) 5200MHz C40 Intel Optimized Desktop Memory Corsair RMX Series (2021), RM1000x, 1000 Watt, Gold, Fully Modular Power Supply,Black SAMSUNG 980 SSD 1TB PCle 3.0x4, NVMe M.2 2280, Internal Solid State Drive"
107,Britt Davis,"Reviewed in the United States on June 6, 2024",5,Make sure you have a good Aio  NOT an msi core liquid v2 360 because that one died on me and this was seeing 80-90c idle other than that this processor is pretty good when its cooled properly.
108,BlueIce,"Reviewed in the United States on June 22, 2024",5,I used this to upgrade a system I built two years ago.  I was going t use a 14th gen i9.  but for all the issues I have heard and read about with the 13th and 14th gen i9's having I went safe route.  I hate to have a computer crash cause of manufacture intel 13th and 14th gen i9 defects!!!!
109,Kira,"Reviewed in the United States on February 21, 2022",5,"Purchased this CPU to finally upgrade my tired 8086k that I have had for close to 4 years now, and considering I also own a 3090 I was lucky enough to get last year, it was time. Paired with said gpu and a MSI Tomahawk Z690 with a Noctua NH-D15 Chromax Black cooler, this cpu runs complete marathons around my old 8086k. Certain games that would fully saturate my 8086k while also getting notifications from something like Discord would introduce very bad stutter, however those are completely eliminated with the 12900k. Temps are high when Im doing full resolution photo renders from my DJI Air 2S or Sony a6400 or straight up benchmarking, but that is expected and I'm not one to sweat about 80-90c temps, but if you are I would recommend the 12700k/5900x as they both run cooler and draw less wattage. However in gaming with multiple different Firefox tabs and discord/telegram open, it never even touches 70c, so your experience may vary depending on what type of work load you are doing. Make sure that if you do have a high powered gpu that you also have a high output power supply with a high efficiency rating as well, as my system can suck north of 600-750w full tilt (my power supply being a 1200w platinum EVGA that doesnt break a sweat under full load)."
110,Arlem21,"Reviewed in the United States on April 24, 2024",5,"Excellente procesador, buen precio, recomiendo al vendedor 100%."
111,bilal waheed,"Reviewed in the United States on November 22, 2023",5,"Had a 11900K prior to this one, and as fast as it was even being overclocked to 5.3 ghz - the 12900K is just simply better. Put a minor overclock to 5.2 ghz and it's been so nice. P cores are freed up to do what they're supposed to do. E cores do the chores! Was hot at first before undervolting, but now that's done and temps are high 70s with a 360 mm Corsair AIO. Paired up with a Z690 from MSI and a RTX 3090 it's just the perfect combo. 12900K is completely free to do the data processing for the game, and 3090 handles the graphics side in all my triple A titles without needing to borrow from the system memory at all - needing to pull data through the processor. Resizable bar enabled and it's been awesome. Was worth every penny."
112,2sofakinggreat,"Reviewed in the United States on January 2, 2023",5,"So far this thing is great! I upgraded from the 9900K and this has been a noticeable difference. I'm still in the process of updating drivers and reinstalling some software. I haven't done any overclocking so the Cinebench score and temps are straight stock settings. After seeing all the info on how hot this thing can get I added the Thermalright contact frame. It was a breeze to install. I watched the Gamer's Nexus video about this frame and followed their directions. For the motherboard I went with a MSI Z690 MPG Edge Wifi DDR4 so I could reuse my current RAM. I had to order a LGA 1700 bracket for the NZXT Kraken X73 AIO. I ordered both the frame and the LGA 1700 mount from Amazon and both arrived fast and were exactly what I needed. So far my temps are staying in the general range of my 9900K. I'm planning to do a little gaming this week with it so I'll have a chance to see how it does under my daily use. I also do a bit of Premiere and After Effects so I'm looking forward to seeing how it works there as well. Overall, this is probably way more processor than I NEED. I was still able to do what I needed to do with the 9900K. I built the 9900K in 2020 during the height of the astronomically high PC price wave. I ended up getting this processor for about $100 less than I paid for the 9900K two years ago. So the price-to-performance upgrade for me was a no brainer. If you want a fast processor at a reasonably decent price, this is a great one to get. Just be aware you will need to pay attention to your cooling."
113,Lester,Reviewed in the United States on 1 May 2024,5,muy fuerte
114,Steven R Anderson,Reviewed in the United States on 29 December 2023,5,This has everything i wanted in a CPU lot's of cores and threads for heavy editing and for gaming this might be the best gaming CPU i have had and some will till you it gets hot or uses a lot of wattage but i went in the bios and fine tuned it now even with it running 100% i never go above 80C and my last cinebench score was over 28.000 not bad for a 348.00 CPU i do recommend this i don't think you will be un-happy and it will give you many years of service.P.S.i also recommend using an anti bending plate Good luck.
115,jenksdrummer,Reviewed in the United States on 22 May 2022,5,"I came from an AMD 2990WX build that while it was good and stable, always had some quirks about it that just annoyed the crap out of me at best. While this probably can't multithread to the same degree, it does represent a lot of power and speed. 5.2GHz across 8 cores / 16 threads, on an air cooler and I'm not touching anything for OC...it's great as it is. Even the 'slow' cores clock in upwards of 4GHz, which the TR tapped out at best with 4.2 and that was only for a couple cores-worth. This one on air, does back off that max clock not soon afterwards; but I also have this in a 4u rack mounted case, with 4 chassis fans; vs the previous build which was on a 360 radiator/AIO, and had 13 system fans; but I was going for a rather ridiculous build with that vs this build I'm going for subtle/sleeper. That this system runs as fast as it does, with as little fan noise, on air...is something rather amazing."
116,minicuervo,Reviewed in the United States on 10 September 2023,5,"This processor is a monster. If you dont want to have to worry about buying a cpu for a few years, this is the one. Most games i play this thing is chillin at 15% CPU usage. A robust cooler is a must. This processor has a LOT of cores. Personally, i use the Noctua NH-D15 cooler and it does a phenomenal job of keeping this cpu cool. I highly. recommend installing Intel’s XTU program, which will allow you to manage the cpu in many ways. Good cpu."
117,RFM,Reviewed in the United States on 10 December 2022,5,"The various letters at the end of the Intel processor can indicate several things ""K' processors are unlocked and can be overclocked. And there are 12-14 versions indicating their use or level of processing. This is a ""KS"" which is unlocked and what they call a ""special edition"". Each processor Intel produces is tested before shipment and when its abilities are tested as above average it is given the ""S"" designation. This means it has that little extra ability to process. The processors that test lower may be used for other applications and/or the graphics ability is turned off. Anyway, the ""KS' can be thought of as the best processor, especially for gaming and it normally will cost a little more than the other varieties"
118,Maciej Swieboda,Reviewed in the United States on 10 January 2024,5,You know what to expect from INTEL i9 and that is what you get.
119,Pete,Reviewed in the United States on 19 November 2023,5,"This CPU rips. I heard people complain that it runs hot but with some really good thermal paste and the NZXT kraken, this thing doesn’t see anything passed 75°C on a heavy load. Definitely recommend."
120,Dustin,Reviewed in the United States on 28 December 2023,5,
121,Coronado,Reviewed in the United States on 16 December 2023,5,La verdad llego en perfecto estado un excelente procesador lo recomiendo
122,Steven White,Reviewed in the United States on 14 September 2022,5,"As a long time computer user that wants the option to do everything - coding, gaming, audio/video editing I hadn't upgraded since I bought my 3rd gen processor almost a decade ago.  For various reasons my only option was the i9-12900KS and the cooling issues that everyone mentions concerned me greatly.. stability is essential for my requirements. With a Strix LC II 360 cooler, on idle (using the pre-applied cooling paste) I'm experiencing semi-idle temps of 24C.  When gaming I've not exceeded 78C.  Not a great deal of data there but an example of my experience so far.  If it changes, I'll amend this ""review"" accordingly."
123,Charlie Lynam,Reviewed in the United States on 17 August 2023,5,Amazing CPU for my gaming rig. The price quality is just right and not insane compare to the 13th gen i9. This CPU is future proof for the next 5-7 years. Definitely a steal for its price in today market.
124,Joel F. Mcdaniel,Reviewed in the United States on 14 August 2023,5,Not much to say about it.  NICE AND POWERFUL.  Built my PC around Video and Photo Editing.  With this built into my setup it does the Job nicely.
125,Pavel Stromberg,Reviewed in the United States on 12 August 2023,5,"great processor but hot, Therefore, good cooling and a little tweaking in the BIOS is desirable"
126,piggy,Reviewed in the United States on 22 August 2023,5,высокий класс!!!
127,Tomy Jones,Reviewed in the United States on 17 June 2022,5,"The first one has been used, so I returned it. The second one came, is cooled by a 420mm radiator, and a 8 fans (4 intake 4 exhaust) The overclocking is going well, and the chip is super fast and stable. I love it. Best build yet."
128,Keith S.,Reviewed in the United States on 20 June 2023,5,Great CPU as described.
129,ck,Reviewed in the United States on 19 January 2023,5,"Haven't upgraded my MSI 970ME yet, but have this in my new system, and can run heavily processed games and still be okay.  Get this."
130,Das Cooper,Reviewed in the United States on 9 March 2023,5,I can't really complain about anything with this one. It's worked great so far with zero issues!
131,Raed Saadeh,Reviewed in the United States on 22 November 2022,5,"This Special Edition of Core i9 12900 Series is the best over the rest,, very surprising performance"
132,Christopher Collins,Reviewed in the United States on 24 July 2022,5,12900KS paired with Z690 Hero and 64GB of DDR5 5600 Gskill CL30 Ram. Very fast. Would purchase again.
133,Auron Ga,Reviewed in Germany on 31 March 2023,4,"Alles läuft Prima, allerdings brauche ich eine Rechnung, welche ich nicht beantragen kann. Bitte um Rückmeldung"
134,Twinkle,Reviewed in Japan on 22 January 2023,4,"Low binned CPU, bad CPU score"
135,Alex,Reviewed in the United States on 11 May 2024,4,Is 50c high?  Feels like it to me... under really heavy loads barley his 60. I have liquid cooling cpu & gpu aids and 9 fans.  Still seems high IDK
136,Joel Orellana,Reviewed in the United States on 23 March 2024,4,Bueno al momento de instalar si tenía un poco de miedo pero bueno todo salió bien hay que seguir probándolo para ver qué tal va
137,Garrett,Reviewed in the United States on 18 July 2023,4,"Came packaged kinda poorly, and didn’t include the golden coin case, which makes me think maybe it was pre owned. When I opened the packaging though it had no paste on it and the pins looked brand new, so maybe they just don’t include it anymore since it isn’t the newest flag ship??"
138,Aaron,Reviewed in the United States on 23 August 2022,4,"I bought this instead of the 12th gen i7 anticipating future demand for more cores. There is a price difference to consider. As many know, more cores doesn't necessarily mean better. Games only use a max of 6 cores, though it may vary from game to game. If you just want to game, buy the i7 series. My 4790k had served me so well, it's still my backup on my old mobo. It's been at least 5 years since I bought ol' reliable. She's been through rough seas. It was time for her to rest easy. For the i9, in terms of gaming performance, only CPU heavy games like RTS games will see any benefit. Multi-tasking also sees benefit, though that's limited to the hard drive it's working off of. Still, I expect great things in the far future. The packaging is a keeper to be sure, too."
139,Fuzz,Reviewed in the United States on 21 July 2022,4,"The 12900k can be hard to justify. The 12700k is around two-thirds the cost and the difference in performance is only a few percent. Furthermore, you can get away with a moderate cooling solution on the 12700k whereas the 12900k really requires a top of the line cooler which will set you back even more. Even while using the NH-D15 CPU cooler I decided to underclock the 12900k a little bit in order to keep thermals in check, bringing the performance nearer to the 12700k. Given the option to do it over, I would have just gone with a 12700k and saved myself about $250."
140,moddywashere,Reviewed in the United States on 2 May 2022,4,"Aside from the nightmare Alder Lake is with ram clocking, this thing does everything you need to. Consistently hits 5.1 - 5.2ghz when needed. Don't listen to the AMD fanboys who try to slander this chip for its heating. I literally just have a 240mm AIO and it doesn't go above 78° and when gaming never even touches 70°. Just do 5 seconds of research on a half decent air cooler or AIO and you're fine with temps"
141,Tracie,Reviewed in the United States on 16 December 2022,4,"Very excited to get up and running, came in OG box sealed. Took a long time to get but very pleased"
142,Javier,Reviewed in the United States on 6 April 2022,4,"El procesador es excelente y su rendimiento no deja que desear. Si duda una de los mejores procesadores actualmente. Sin embargo, a máxima carga es díficil de refrigerar y posee en consumo muy alto de energía, pero en el resto de aplicaciones el consumo suele ser muy bajo y mantiene buenas temperaturas"
143,michael b.,Reviewed in the United States on 28 August 2022,4,"This thing is an absolute beast of an CPU over colock is not recommended, with the power draw"
144,Slincky91,Reviewed in the United States on 26 April 2022,4,"Love the box, but the performance in gaming is not as i expect!"
145,Cliente de Amazon,Reviewed in Mexico on 2 July 2023,4,"La caja venía con el sello roto, sin embargo, el procesador esta en buen estado y funcionando."
146,Pich,Reviewed in Japan on 13 September 2023,4,Good product... delivery protect very good....
147,ArcAngel,Reviewed in the United States on 8 January 2024,4,The box is different than what it say on amazon picture .but it is the original.
148,~DM~,Reviewed in the United States on 3 December 2022,4,"This beast of a CPU arrived on time and was well packaged. I bought this for a new gaming monster of a computer. Pros: Easy to mount. My CPU with little to no over clocking, runs at 3.5Ghz. With some fine tuning, it can run stability at 5.7Ghz on all cores with Efficiency cores running at 3.8Ghz. Awesome!!! Cons: Pricey considering the 13th generation is only $120 more dollars than this at the time of purchase. Ran into some issues with the CPU being recognized, but with a BIOS update, fixed. No other problems that i can find. If I find any I will update this review. Overall I think this CPU is an awesome one. It has definitely has made my build a beast of a machine!! I recommend this to anyone that doesn’t want to upgrade to Intels 13th generation CPUs!!"
149,clay adair,Reviewed in the United States on 16 October 2023,3,I bought this thinking it came with the whole case and everything but it came in a cheap little box that was half crushed.
150,Douglas L. Dorbuck,Reviewed in the United States on 17 March 2022,3,ordered a new intel i9-12900k processor and the box was fine and sealed and all appeared to be normal with it not opened. Removed the cpu and placed into motherboard ( new lga 1700 mb with the latest bios ). booted up the system and it reported and showed a Celeron G6900. This is unacceptable. Working with amazon support on returning it now. for the replacement unit I will video opening the box and the cpu as it is removed.  Have not had this issue before with a sealed box.
151,Oren Kirchhoff,Reviewed in the United States on 18 January 2024,3,I ended up returning the product because it the delivery date was late 3 different times and I needed the processor at the original delivery date. The item was shipped late and then the delivery was delayed 2 different times. And the processor was in the smaller box and not the package in the picture. It was the correct processor and the price for it was fair but some people rely on that delivery date sometimes.
152,Kris Napoli,Reviewed in the United States on 6 March 2023,2,Genuinely not someone who leaves reviews but $500 and it gets packaged like this? The cpu box itself is fine but the case isn’t even in the box anymore bc it fell out to due crap packing
153,Carey Robson,Reviewed in Canada on 10 August 2022,2,Everything seemed okay until I placed the chip on my motherboard; something seemed wrong. A Pentium of some sort was substituted and my motherboard damaged. Amazon replaced and I am waiting for a refund on the board. Who would have thought?
154,tomas alekandro patiño bolaños,Reviewed in the United States on 26 April 2024,2,"Me llegó dos días después de la fecha estimada, además llegó en la caja pequeña, no en la caja de la imagen, de resto está bien, es lo que dice la caja."
155,Sourav Singh,Reviewed in India on 22 February 2022,1,Product is good Price is high wait for prices to go down dont buy overpriced products. It's gives seller more power over us.
156,mark stenning,Reviewed in Australia on 22 February 2023,1,"Broken, just found out. Missed return window by 3 days"
157,ととやん,Reviewed in Japan on 6 April 2022,1,"届いたのは12900KSでした,商品の評価ではありませんが、出荷時にご注意ください。"
158,Electrosoft,Reviewed in the United States on 16 December 2021,1,"I've put together a few systems and run some retail 12900k chips so far and the 12900k is by far an amazingly fast CPU. Unfortunately this one I ordered from Amazon came already opened. As soon as I opened the shipping box I could tell it had been opened before. The edge was uneven and the label crease was loose. I put my X-acto Knife down (which is what you need or something similar to open these as the label is there for a reason) and with just the gentlest of pressure the label peeled away from the center where someone oh so nicely had finely cut the label horizontal to make it easy to fold one side back over the other and with just a quick once over it looked almost normal. If I hadn't opened a few of them already with Intel's fancy new packaging I probably would not have noticed but the way the packaging normally is, it is VERY precise, tight, even lines and you will not be easily or gently opening it up with a simple light finger pry. My biggest fear was there wasn't going to be a CPU in there at all but luckily the right CPU was in there that matched the container batch but if something is sold as new I don't do open boxes. Make sure to check your packages before opening. The seal should be nice and tight and straight. The edges of the back flap should be firm and secure against the other flap and the bottom line/edges should be even and exacting. Give a gentle pull on each corner of the box where the label keeps it sealed to make sure it hasn't been altered or tampered with. It should be VERY firm and unable to just pull open easily. Look at the condition of the box itself around that area and even the gold disk inside. Fresh, brand new i9 12900k's are very pristine and boxed with precision. Still, they are fantastic processors overall and a worthy upgrade from 10th and 11th gen."
159,Vinyl Friend,Reviewed in the United States on 8 February 2022,1,"Upgraded from a i9-9900k. Using windows 11 I can absolutely say this system is soooo much slower. I work in Adobe programs. Their responsiveness and general speed is so painful. I'm considering going back to my old rig, or going back to window 10. have 64gb RAM + RTX 3090 + 980 NVME 512gb in RAID0. Never has having the latest felt like a significant step back."
160,Tony,Reviewed in the United States on 27 April 2022,1,As other mentioned there was something off with these chips. This was a new build. I have no video - i've swapped RAM and the motherboard I get no errors on the mother board - there are lite for errors NO GO - far too much time and money wasted of this - I am returning the processor and ordering elsewhere
161,mark manning,Reviewed in the United States on 10 February 2022,1,i purchased this item then waited about a week for it.  when it got here it was ***NOT*** the item i purchased but a lobotomized version of it with no integrated graphics.  I purchased the advertised item SPECIFICALLY because it had integrated graphics.  the item i received requires discrete graphics. ABSOLUTE BS and UTTERLY unacceptable.
162,Henry,Reviewed in the United States on 23 July 2022,1,If you get this processor it has high temps problems if you look it up you see online that it cant handle top of the line liquid coolers bought intel i9-12900ks works like a champ no high temp problems the best one out there!
163,Alex,Reviewed in the United States on 21 May 2022,1,"Received the product, everything on the packaging said i9-12900k. But the processor inside the case was a celeron G6900.. Make sure you check the chip that you receive when purchasing."
164,Martin,Reviewed in the United States on 15 May 2022,1,I connected my i9 12900k but the computer detects this as Celeron G6900 with 2 cores... Is this a scam? I need a solution
165,Agnaldo Ramos,Reviewed in the United States on 4 August 2023,1,Memory controller was not ok
166,S1lence1,Reviewed in the United States on 25 August 2022,1,You would expect when you buy the highest quality product from intel they would at least tell you how to orient it into the motherboard.
167,Amazon Customer,Reviewed in the United States on 12 December 2022,1,"For what you spend, I would expect a cpu that hasn’t been opened. Not receiving a returned product."
168,Ethan welch,Reviewed in the United States on 11 November 2022,1,"It didn’t work and returned it, haven’t been reimbursed after several weeks"
169,Muhammad Haseeb,Reviewed in the United States on 22 April 2022,1,It didn't work good i returned it but still haven't received my refund yet
170,P.G,Reviewed in Canada on 11 September 2022,1,"building a second workstation and since 12900k is oos on amazon, decided to go with the 12900ks. however, for premiere pro, it is performing worse than my 12900k"
171,Roji,Reviewed in Canada on 22 June 2022,1,IHS swap not the right product FRAUD !!! all packaging was right product swaped on the inside
172,Ali-a-Sachez,Reviewed in the United States on 2 July 2024,1,"Shortly after use my pc started to blue screen randomly, eventually it got so bad windows wasn't even able to boot from bios without instantly crashing. Thought perhaps it was my own user error, however after changing literally every other component in my pc I finally concluded that the processor was bad, and when I bought a new i7 and tried it out everything was back to working proper. So, now I'm out 400, and I'm past the return period, complete waste of money, GET AN I7 INSTEAD, THIS THING IS GARBAGE."
173,Received a FAKE processor!,Reviewed in the United States on 12 April 2023,1,"Factory sealed, all looks good, until you open the box, and BAM! You’re hit with an intel Celeron G5900 or whatever the hell that 50$ processor is, total fraud and a total scam, would not even recommend buying this!"
174,nick carlson,Reviewed in the United States on 15 June 2023,1,This motherboard is not compatible with the cpu. Only the 690 is. Now I get to jump through hoops to get a compatible motherboard.
175,Larry,Reviewed in the United States on 13 August 2022,1,"Just powered up my new machine and after checking several ways, they all concur.. the processor I received is a Celeron G6900, NOT an i9-12900KS... packaging was new and sealed with the holographic sticker.  Be careful!"
176,Christina O,Reviewed in the United States on 10 September 2022,1,We’re thinking about returning it to be honest it runs very hot extremely hot you might want to do your research on this
177,Rui,Reviewed in the United States on 15 April 2022,1,performance is worse than my 12900K despite running at higher clocks.. temps are bad too. This one is going back..
